Date,Open,High,Low,Close,Volume
2020-03-13,63.94537376560975,67.57366791219874,61.06301183278901,67.1029281616211,370732000
2020-03-16,58.40758108532822,62.542820889319664,57.93684495675963,58.4703483581543,322423600
2020-03-17,59.74978379495811,62.187957132183904,57.55059758461941,61.04129409790039,324056000
2020-03-18,57.8813182089224,60.35087498179023,57.24159672400037,59.547000885009766,300233600
2020-03-19,59.72081110917334,61.0364594340634,58.566902685612334,59.09074783325195,271857200
2020-03-20,59.67012828805372,60.79265701633852,55.04000992313828,55.339351654052734,401693200
2020-03-23,55.05931255400759,55.16070158535809,51.32479999006741,54.16370391845703,336752800
2020-03-24,57.05813231967632,59.79323446043245,56.56084169108887,59.59769821166992,287531200
2020-03-25,60.53193331315153,62.34245973328567,58.97488132854125,59.26939392089844,303602000
2020-03-26,59.51078437689467,62.44624776872447,59.47215893769996,62.38831329345703,252087200
2020-03-27,61.01473181958192,61.767909526223264,59.638732669554486,59.805301666259766,204216800
2020-03-30,60.52951361729588,61.68342202785463,60.20603013475776,61.51202392578125,167976400
2020-03-31,61.70273919270683,63.36600556092488,60.833685075362965,61.386497497558594,197002000
2020-04-01,59.505957782413006,60.04187380235648,57.726815314664734,58.15651321411133,176218400
2020-04-02,58.01891202578832,59.18006218576405,57.1884834576866,59.126953125,165934000
2020-04-03,58.61277624472143,59.31284498948773,57.68820030765842,58.277225494384766,129880000
2020-04-06,60.56813898238512,63.51567376682207,60.201208300554335,63.36117935180664,201820400
2020-04-07,65.37206051111131,65.58932954032026,62.52350234713508,62.62730407714844,202887200
2020-04-08,63.42636197678972,64.54406151460887,63.06184765113024,64.23023986816406,168895200
2020-04-09,64.86511973614601,65.19584133375365,63.8995057906406,64.69371795654297,161834800
2020-04-13,64.77097468626023,66.07214313145124,64.17229133387406,65.96350860595703,131022800
2020-04-14,67.59298426311395,69.58456326372355,67.12224446160415,69.29487609863281,194994800
2020-04-15,68.17235045630129,69.12106449233013,67.7450688913163,68.66239929199219,131154400
2020-04-16,69.37453102131897,69.57248363661981,68.16027185080422,69.20796203613281,157125200
2020-04-17,68.72514642195532,69.27072055777202,66.83495334748415,68.26889038085938,215250000
2020-04-20,67.09811161151838,67.99854202997274,66.83256626499734,66.85187530517578,130015200
2020-04-21,66.69495629705587,66.92911797835283,64.07572694243713,64.78545379638672,180991600
2020-04-22,66.05041238241853,67.0860355273564,65.71003990834832,66.6515121459961,116862400
2020-04-23,66.59599709494192,68.01545116760279,66.35459354155203,66.39321899414062,124814400
2020-04-24,66.91706365013007,68.3196176159111,66.8687799957314,68.3099594116211,126161200
2020-04-27,68.02750161594408,68.68895219864656,67.58091104598891,68.35823059082031,117087600
2020-04-28,68.81930583953189,69.00035846269303,67.15845596472252,67.25018310546875,112004800
2020-04-29,68.73484231712963,69.92737656274731,68.53206419889801,69.45905303955078,137280800
2020-04-30,69.9973432879905,71.10055883816591,69.6086872641838,70.92433166503906,183064000
2020-05-01,69.10174168301795,72.17963585405194,69.00518177066984,69.78250122070312,240616800
2020-05-04,69.8066465413913,70.8977876030395,69.11864515995262,70.76984405517578,133568000
2020-05-05,71.2285073158129,72.66244451792257,71.08366376030753,71.83201599121094,147751200
2020-05-06,72.53210878963873,73.20321036598678,72.14827802802382,72.57315063476562,142333600
2020-05-07,73.19838637752463,73.66912625746833,72.89663193321505,73.32391357421875,115215200
2020-05-08,73.98227394607653,75.12235986877249,73.6554956559562,75.06910705566406,133838400
2020-05-11,74.57775917368724,76.74416477518758,74.36958632362644,76.25037384033203,145946400
2020-05-12,76.93297679324957,77.3832066763356,75.25794640867731,75.37897491455078,162301200
2020-05-13,75.55808267285332,76.4779036027934,73.39409274246334,74.46882629394531,200622400
2020-05-14,73.70876155896555,74.98682191354754,72.98742921457588,74.92630767822266,158929200
2020-05-15,72.70183169409641,74.5293593473761,72.66794016355354,74.48336791992188,166348400
2020-05-18,75.80498172029709,76.611028150083,75.11511790410643,76.2382583618164,135178400
2020-05-19,76.25521336264156,77.0999898949941,75.76626090152799,75.7977294921875,101729600
2020-05-20,76.65460843756124,77.34204942619355,76.6158784313997,77.27185821533203,111504800
2020-05-21,77.1339005633104,77.67369044499544,76.45855932436727,76.6957778930664,102688800
2020-05-22,76.43432834001963,77.27185079219365,76.33266854723075,77.1895523071289,81803200
2020-05-26,78.30543299444078,78.48455279572174,76.61103413521022,76.66670989990234,125522000
2020-05-27,76.5238797421972,77.14596042474004,75.78560168945737,77.00072479248047,112945200
2020-05-28,76.67638285095582,78.29090607267398,76.4004417495467,77.03462982177734,133560800
2020-05-29,77.27667344915052,77.73658013010277,76.6037554918858,76.95957946777344,153532400
2020-06-01,76.91360133395523,78.02706486056282,76.78288850329889,77.90603637695312,80791200
2020-06-02,77.63976650286615,78.2909002875674,77.19922108217762,78.26669311523438,87642800
2020-06-03,78.58622664893751,78.9589964979716,78.0149682866651,78.69757080078125,104491200
2020-06-04,78.52085794063949,78.81858326292213,77.64702850562604,78.0197982788086,87560400
2020-06-05,78.26913445919533,80.3024118345787,78.24008880036028,80.24189758300781,137250400
2020-06-08,79.93931540745123,80.75020774515244,79.23009024878114,80.71631622314453,95654400
2020-06-09,80.3968056767083,83.65730597576551,80.36533708864444,83.26517486572266,147712400
2020-06-10,84.21161714524366,85.87454732273147,83.77349462695621,85.40737915039062,166651600
2020-06-11,84.55292316229209,84.97652287764004,81.20527837641917,81.30693817138672,201662400
2020-06-12,83.44188410385023,84.18741636682982,80.90028576320306,82.00890350341797,200146000
2020-06-15,80.6654845616587,83.6742509001126,80.50330314287096,83.02311706542969,138808800
2020-06-16,85.07332981023045,85.49451390772815,83.44186840333514,85.22340393066406,165428800
2020-06-17,85.96652717235735,86.02704141186865,84.98377651365317,85.10480499267578,114406400
2020-06-18,85.06122714286937,85.55502535124322,84.53112187218672,85.13868713378906,96820400
2020-06-19,85.84308414219812,86.30782937031772,83.54595856056092,84.65216064453125,264476000
2020-06-22,85.04428539322777,87.00978658675993,84.99829398313842,86.86697387695312,135445200
2020-06-23,88.10874933547481,90.13718820813904,87.68998805980996,88.72115325927734,212155600
2020-06-24,88.35080675031271,89.26820486684538,86.78227469992099,87.15504455566406,192623200
2020-06-25,87.30996064055707,88.35080275936323,86.55232106785238,88.31207275390625,137522400
2020-06-26,88.20798383985682,88.42825657527817,85.45095132716905,85.5986099243164,205256800
2020-06-29,85.50664961268454,87.66580166563776,85.02979694710713,87.57139587402344,130646000
2020-06-30,87.15987418081895,88.58801627360432,87.14051287267962,88.30238342285156,140223200
2020-07-01,88.37986357552768,88.92206897093759,88.08697663107799,88.13538360595703,110737200
2020-07-02,89.04068194142937,89.67487019220228,88.02162389084378,88.13538360595703,114041600
2020-07-06,89.56106788910034,90.96015670821257,89.52959930495038,90.49298858642578,118655600
2020-07-07,90.87059916943323,91.64759989931856,90.10085985246305,90.2122039794922,112424400
2020-07-08,91.1877146099101,92.34474679060094,91.1005702474556,92.3132781982422,117092000
2020-07-09,93.2040417994558,93.25729463316677,91.664562876346,92.7102508544922,125642800
2020-07-10,92.30600122922262,92.93051232943124,91.69602034280253,92.8724136352539,90257200
2020-07-13,94.1746987408597,96.7792345052281,92.230981266241,92.4439926147461,191649200
2020-07-14,91.82675611607858,94.16502803355267,90.89484241185616,93.97380828857422,170989200
2020-07-15,95.8448945875974,96.09421302015996,93.42432441242931,94.62008666992188,153198000
2020-07-16,93.4945252982734,94.31025628529976,92.85791414474409,93.45579528808594,110577600
2020-07-17,93.90598633784,94.06089892749816,92.79493855947328,93.26695251464844,92186800
2020-07-20,93.35411067179672,95.37044189094031,93.01038653957822,95.2324676513672,90318000
2020-07-21,96.02158177786352,96.09661884897764,93.66878769091768,93.91810607910156,103433200
2020-07-22,93.62037944003524,94.86213298167614,93.5332424693202,94.18195343017578,89001600
2020-07-23,93.91568143989768,93.99314144318696,89.08664931990235,89.8951187133789,197004400
2020-07-24,88.09664593771886,90.01615612762265,86.31267968652797,89.67243194580078,185438800
2020-07-27,90.73264205708286,91.88967418415685,90.50995376100629,91.79769134521484,121214000
2020-07-28,91.36923715007886,91.54594138277622,90.28481935549644,90.28966522216795,103625600
2020-07-29,90.771370793628,92.20435141750036,90.73506372270916,92.0203857421875,90329200
2020-07-30,91.19494135621903,93.23790227908668,90.78828751800604,93.13381958007812,158130000
2020-07-31,99.61614157613516,103.03398529349649,97.6215868383854,102.8839111328125,374336800
2020-08-03,104.76227011908288,108.0905539794476,104.4645447268862,105.4763412475586,308151200
2020-08-04,105.66510454112444,107.26994306541734,104.94377227693964,106.1806869506836,173071600
2020-08-05,105.90235611566642,106.88510690463526,105.43760344433964,106.56558990478516,121776800
2020-08-06,106.89721697372634,110.7773905993439,106.30902020460444,110.2835922241211,202428800
2020-08-07,109.80587577731004,110.26176460572712,106.98082882286342,107.77620697021484,198045600
2020-08-10,109.21903838608284,110.3587604567114,106.69710821737102,109.34271240234376,212403600
2020-08-11,108.60796447088038,109.10507306907006,105.83141158748523,106.09088134765624,187902400
2020-08-12,107.1796439994117,109.8737492325435,106.9856522603481,109.61670684814452,165598000
2020-08-13,110.99409224252037,112.55817781440562,110.50667808377884,111.55667877197266,210082000
2020-08-14,111.3820725095563,111.54696624880587,109.65066604650144,111.45724487304688,165565200
2020-08-17,112.57755010556632,112.60180092329254,110.54060722184435,111.1662368774414,119561600
2020-08-18,110.91891544512356,112.51694618501556,110.58427334354064,112.09258270263672,105633600
2020-08-19,112.4999671955,113.64453639963617,112.13865437862,112.23322296142578,145538000
2020-08-20,112.27444791147464,114.83760501028006,112.25747159683876,114.7236328125,126907200
2020-08-21,115.6814742972318,121.11817961837232,115.6693525872738,120.6356201171875,338054800
2020-08-24,124.83316679017967,124.91804835697144,120.21609797723066,122.07844543457033,345937600
2020-08-25,120.9532910946764,121.42130160395936,119.35768029886763,121.07695770263672,211495600
2020-08-26,122.39125785191554,123.17936132920332,121.3267083719839,122.72347259521484,163022400
2020-08-27,123.3248772148138,123.65709200762272,120.11425938434616,121.25640869140624,155552400
2020-08-28,122.2287948592591,122.64588380173387,120.8368851164902,121.05998229980467,187630000
2020-08-31,123.7492518971319,127.06656032182518,122.2166916072517,125.1654052734375,225702700
2020-09-01,128.7737011544299,130.75245576113278,126.61066398001222,130.15106201171875,151948100
2020-09-02,133.4586359792648,133.83692501161136,123.18662126963814,127.45449829101562,200119000
2020-09-03,123.09935930505593,124.97140134269284,116.8818246649217,117.25041198730467,257599600
2020-09-04,116.46475733163176,119.98575966617278,107.56039728695784,117.32803344726562,332607200
2020-09-08,110.5284785969539,115.4171459794859,109.29661549435876,109.43241119384766,231366600
2020-09-09,113.73912907477926,115.562677142076,111.79918148817356,113.79732513427734,176940500
2020-09-10,116.74602745349068,116.88182317054356,109.122034080383,110.08230590820312,182274400
2020-09-11,111.12989436180372,111.77008060116816,106.69711453574044,108.6370620727539,180860300
2020-09-14,111.275373792275,112.44904097306566,109.41302623599448,111.89615631103516,140150100
2020-09-15,114.7769667152629,115.26195346815392,110.198690583922,112.07073974609376,184642000
2020-09-16,111.7700383963949,112.51691465998437,108.6758208751462,108.76311492919922,154679000
2020-09-17,106.42550707639862,108.83103751673956,105.44583164529509,107.02688598632812,178011000
2020-09-18,107.08509999522968,107.5506832359034,102.90450823656477,103.63198852539062,287104900
2020-09-21,101.4010416835348,106.88139403880808,100.00427732246104,106.77469635009766,195713800
2020-09-22,109.2966385858708,109.47123415071694,105.88233436259476,108.4527587890625,183055400
2020-09-23,108.2684611226227,108.74374613747926,103.56408301527632,103.90357971191406,150718700
2020-09-24,102.01211308896367,106.93958033536624,101.84721936701546,104.97053527832033,167743300
2020-09-25,105.17422626919512,109.06382205291594,104.43704434153668,108.90862274169922,149981400
2020-09-28,111.5566727246746,111.85736219121794,109.39362820642744,111.50817108154295,137672400
2020-09-29,111.1104781178147,111.84765272079834,110.15990073985728,110.6642837524414,99382200
2020-09-30,110.3733131547286,113.7391232285353,110.2084193944178,112.33265686035156,142675200
2020-10-01,114.10770215411938,114.18530182393523,112.35205217632898,113.2832260131836,116120400
2020-10-02,109.50031753591524,111.9058552854288,108.8504370093438,109.62641143798828,144712000
2020-10-05,110.4896945754234,113.14742012517608,110.1405034929378,113.00192260742188,106243800
2020-10-06,112.22594105943094,112.63333559022072,108.8795351442964,109.76221466064452,161498200
2020-10-07,111.1783781507114,112.08045390652612,110.7030857522688,111.62456512451172,96849000
2020-10-08,112.75944851761336,112.90494606027924,111.1492885393194,111.51788330078124,83477200
2020-10-09,111.81855175000258,113.48690747123634,111.46936067345082,113.4578094482422,100506900
2020-10-12,116.4550293101396,121.42129686008032,115.69845107798898,120.66471862792967,240226800
2020-10-13,121.50858655705257,121.62498605023444,116.05733979847938,117.46379852294922,262330500
2020-10-14,117.36682718675728,119.33587277286529,116.02826603667376,117.5511245727539,150712000
2020-10-15,115.15526489684528,117.56079523723751,114.60238025084044,117.08551025390624,112559200
2020-10-16,117.63839325335096,117.90029026113083,115.24255735409358,115.44625091552734,115393800
2020-10-19,116.35803418573154,116.80422116143151,112.18715207359088,112.49754333496094,120639300
2020-10-20,112.71093501778782,115.40746797741105,112.15805033404632,113.98160552978516,124423700
2020-10-21,113.16683302863848,115.14558032107824,112.95343762450592,113.36083221435548,89946000
2020-10-22,113.92338900408984,114.49567723930028,111.14926409518417,112.2744369506836,101988000
2020-10-23,112.89522488264528,113.05042420827988,110.84858002778375,111.58576202392578,82572600
2020-10-26,110.58670829378724,113.05044248419397,109.49063323015535,111.5954818725586,111850700
2020-10-27,112.02225897491292,113.75851276167866,111.10078693291936,113.09893035888672,92276800
2020-10-28,111.5954574737689,111.9640447506843,107.76405759395712,107.86105346679688,143937800
2020-10-29,108.99594153712782,113.41901900582576,108.83104039265947,111.85736083984376,146129200
2020-10-30,107.72527053869118,108.6273463236584,104.48556211975593,105.5913314819336,190272600
2020-11-02,105.83382320217856,107.35668150297612,104.09756951905206,105.5040283203125,122866900
2020-11-03,106.36730031348368,108.14234624016166,105.46522463913784,107.1238784790039,107624400
2020-11-04,110.71280536595152,112.1192643704232,108.97655143196364,111.49848175048828,138235500
2020-11-05,114.408382249631,116.02824377297978,113.3608163942021,115.4559555053711,126387100
2020-11-06,114.96528648231298,115.82033327578648,112.83737692583377,115.32479858398438,114457900
2020-11-09,117.08347300114552,118.53122507296646,112.7596464655049,113.02198791503906,154515300
2020-11-10,112.27382528066764,114.25597883957684,110.8940807658282,112.68191528320312,138023400
2020-11-11,113.86734286251138,116.23815709626824,113.1386074297292,116.10212707519533,112295000
2020-11-12,116.22843412444456,117.1126291713714,115.2082016572188,115.8300552368164,103162300
2020-11-13,116.05352071993178,116.27699537989376,114.5280352176776,115.87862396240234,81581900
2020-11-16,115.5482521194945,117.55956098518271,114.80008723878368,116.88912963867188,91183000
2020-11-17,116.16041857776304,117.24865863043144,115.58714291023576,116.00495147705078,74271000
2020-11-18,115.24705160870012,116.42274359265691,114.6543463438762,114.6834945678711,76322100
2020-11-19,114.25596702688232,115.68428930116418,113.4980835539356,115.27619934082033,74113000
2020-11-20,115.27621337018954,115.4025248266936,113.96449124482857,114.01306915283205,73604300
2020-11-23,113.85761126601786,114.28513837643996,110.52486130551306,110.6220245361328,127959300
2020-11-24,110.68031687022992,112.56530706965944,109.39773567263003,111.9045867919922,113874200
2020-11-25,112.27381743371453,113.43979090606146,111.90458681744444,112.74020385742188,76499200
2020-11-27,113.26492547932712,114.15883921630498,112.92485040689866,113.28435516357422,46691300
2020-11-30,113.6535707986605,117.5401594833683,113.49810369299398,115.67459869384766,169410200
2020-12-01,117.57903133531022,119.96928259001577,116.60738412219024,119.24054718017578,127728200
2020-12-02,118.56038101970898,119.87211059203428,117.46242241782213,119.59033203125,89004200
2020-12-03,120.01783429457548,120.27046459048226,118.7449790955268,119.45428466796876,78967600
2020-12-04,119.12393425897255,119.3765645833526,118.07455360054388,118.78385925292967,78260400
2020-12-07,118.84215122001116,121.03807568238211,118.78385476777048,120.24132537841795,86712000
2020-12-08,120.84373582820557,121.43644107050238,119.6000214847598,120.85344696044922,82225500
2020-12-09,120.9992083965974,122.37894545635208,117.5692954268489,118.32717895507812,115089200
2020-12-10,117.08347009062476,120.3579233336518,116.7433951040976,119.74578094482422,81312200
2020-12-11,118.95874547462876,119.2793907717679,117.13205173775964,118.93931579589844,86939800
2020-12-14,119.12392925566252,119.85266455789508,118.09398573402578,118.32717895507812,79184500
2020-12-15,120.8145802742906,124.27364851643785,120.61053530086464,124.25421142578124,157243700
2020-12-16,123.79754252066066,124.73031529802184,122.97163667560736,124.18619537353516,98208600
2020-12-17,125.24529078778322,125.90601844904018,124.40967378529018,125.05096435546876,94359800
2020-12-18,125.30361605465058,125.43964605507789,122.5441344465272,123.0688247680664,192541500
2020-12-21,121.4753279960592,124.67204812925546,119.94984220975748,124.59431457519533,121251600
2020-12-22,127.87844404273568,130.59905822032985,125.9740096705734,128.1407928466797,168904800
2020-12-23,128.4128759447762,128.6752099698852,127.07199828959048,127.24690246582033,88223700
2020-12-24,127.5967067874694,129.67603102914552,127.3829432351903,128.228271484375,54930100
2020-12-28,130.19097883452193,133.44598718799116,129.7245776284665,132.81442260742188,124486200
2020-12-29,134.13588116304936,134.85489050709643,130.53106400488656,131.04603576660156,121047300
2020-12-30,131.73594502265215,132.13432398091498,129.6177461619134,129.92868041992188,96452100
2020-12-31,130.27844532518537,130.91973597132423,127.98535756948488,128.9278564453125,99116600
2021-01-04,129.73433819675842,129.82178288641367,123.1660010540864,125.7408676147461,143301900
2021-01-05,125.2356067640872,128.00480720900393,124.7886425294723,127.29549407958984,97664900
2021-01-06,124.09877604874404,127.33436285992688,122.79676500387104,123.01052856445312,155088000
2021-01-07,124.72062409151188,127.89791430422592,124.23480053472449,127.20803833007812,109578200
2021-01-08,128.67518495872093,128.86952618923627,126.53756485844092,128.30596923828125,105158200
2021-01-11,125.5271115295534,126.47932169028218,124.85667254990132,125.32305908203124,100384500
2021-01-12,124.85663526886566,126.01289753186738,123.26313483591238,125.14813232421876,91951100
2021-01-13,125.10922834588705,127.722960436991,124.84689440208928,127.17884063720705,88636800
2021-01-14,127.09144014639318,127.28576659581172,125.10927181431389,125.2550277709961,90221800
2021-01-15,125.12871800814143,126.52789226757407,123.39918727805356,123.53521728515624,111598500
2021-01-19,124.15706500945308,125.0607045202907,123.34088500532488,124.20565032958984,90757300
2021-01-20,125.01214395162096,128.7335548533042,124.90526215662156,128.28659057617188,104319500
2021-01-21,130.00634046330194,135.70990224444623,129.80228811860928,132.98928833007812,120150900
2021-01-22,132.41607964346215,135.88486727485233,131.19180950505606,135.12698364257812,114459400
2021-01-25,139.0135690829673,140.97628571065687,132.6686993609781,138.86781311035156,157611700
2021-01-26,139.52852500725305,140.20867499016745,137.36174136904043,139.1009979248047,98390600
2021-01-27,139.363363343346,140.20870656534407,136.42899920964183,138.03221130371094,140843800
2021-01-28,135.56423565217162,137.964205672891,132.82418314547382,133.203125,142621100
2021-01-29,131.97883669271752,132.86303917443942,126.51818434944722,128.21856689453125,177523800
2021-02-01,129.95780442586786,131.5415940017464,127.21775238608966,130.3367462158203,106239800
2021-02-02,131.8816527763116,132.4452098565485,130.79341280132044,131.1626434326172,83305400
2021-02-03,131.9108002272906,131.92052618668296,129.82176496768204,130.1424102783203,89880900
2021-02-04,132.435536852372,133.5043400423377,130.7740133593302,133.49462890625,84183100
2021-02-05,133.65514858435046,133.72325779067754,132.20522578325316,133.0810089111328,75693800
2021-02-08,132.37067302189544,133.27566293088242,131.29053239728702,133.2270050048828,71297200
2021-02-09,132.9448026300194,134.1709170758531,132.1955269668042,132.35121154785156,76774200
2021-02-10,132.80853804149436,133.3048279995829,130.7844904817518,131.74786376953125,73046600
2021-02-11,132.24411789704274,132.72094164331563,130.17142759822354,131.49484252929688,64280000
2021-02-12,130.7358433658653,131.88409294253404,130.09359452723146,131.7283935546875,60145100
2021-02-16,131.84520181246612,132.3512026514084,129.21782237561078,129.60707092285156,80576300
2021-02-17,127.7192485215278,128.6631557746567,125.98713342468182,127.32027435302734,97918500
2021-02-18,125.7243978338029,126.50288006540656,123.98255701846796,126.22068786621094,96856700
2021-02-19,126.73641474669596,127.1937724488316,125.33514985915804,126.37635803222656,87668800
2021-02-22,124.56639727156256,126.23040308983671,122.22123254914696,122.6104736328125,103916400
2021-02-23,120.43074421044317,123.30138352656304,115.20519947854248,122.47425079345705,158273000
2021-02-24,121.57899955251936,122.1823162213377,118.94190197736168,121.97796630859376,111039900
2021-02-25,121.32596667655264,123.0580814668372,117.29733797299156,117.7352294921875,148199500
2021-02-26,119.29218643059886,121.49139194672976,117.93957960066368,117.99797058105467,164560400
2021-03-01,120.42100448300808,124.48855870917816,119.48683030882653,124.35232543945312,116307900
2021-03-02,124.95565484356456,125.25731317881322,121.6471165286429,121.75415802001952,102260900
2021-03-03,121.45249652917722,122.32828720569532,118.56239100874602,118.77647399902344,112966300
2021-03-04,118.47480719948628,120.27503892466773,115.42900990064756,116.89838409423828,178155000
2021-03-05,117.72552038212189,118.65969453198088,114.40724922583529,118.15367889404295,153766600
2021-03-08,117.67686731260756,117.74498394850409,113.08383865170995,113.22980499267578,154376600
2021-03-09,115.82797605727136,118.77646492277744,115.5944343694315,117.83255767822266,129525800
2021-03-10,118.4164400921035,118.8835235350672,116.23669261108124,116.75244140625,111943300
2021-03-11,119.24357564260735,119.89555031815932,117.99800986717744,118.6791763305664,103026500
2021-03-12,117.16113540841164,117.91041846338685,115.95449457965704,117.77418518066406,88105100
2021-03-15,118.14395874848536,120.6642817142442,117.18058534747088,120.65454864501952,92403800
2021-03-16,122.31854732264156,123.79766203262986,121.36491441345116,122.19204711914062,115227900
2021-03-17,120.71293967926184,122.47424657756945,119.04893377660936,121.40383911132812,111932600
2021-03-18,119.57440947336566,119.8663421601818,117.08327826271947,117.28762817382812,121229700
2021-03-19,116.67457827406234,118.16341864155612,116.46049529392349,116.76215362548828,185549500
2021-03-22,117.09300574322106,120.53777713211232,117.02488910943605,120.07068634033205,111912300
2021-03-23,120.01230226774646,120.89781850320576,118.85431207414344,119.2435531616211,95467100
2021-03-24,119.51603034411634,119.5938800533793,116.8400078374971,116.85946655273438,88530500
2021-03-25,116.3242663381614,118.38723908571316,115.79879193762964,117.34601593017578,98844700
2021-03-26,117.11244470074551,118.21205114883703,115.7209130531738,117.94931030273438,94071200
2021-03-29,118.37748136174508,119.28246362571116,117.482232165435,118.12447357177734,80819200
2021-03-30,116.87890278388676,117.16110233963497,115.6625292285005,116.67455291748048,85671900
2021-03-31,118.3774946900482,120.19718506636264,117.89094519064328,118.86404418945312,118323800
2021-04-01,120.33342627373456,120.83943448866228,119.1948947978738,119.69117736816406,75089100
2021-04-05,120.53778601486208,122.76618380455446,119.75930377924526,122.51317596435548,88651200
2021-04-06,123.09704186712644,123.71009165590245,122.2699090785424,122.8148422241211,80171300
2021-04-07,122.44506618695044,124.47883981962588,121.77362540670964,124.45938110351562,83466700
2021-04-08,125.48114458057891,126.88240986807646,125.06271903272916,126.85321807861328,88844600
2021-04-09,126.3082511367721,129.4610823431084,125.987126690143,129.4221649169922,106686700
2021-04-12,128.95509167174853,129.2762161435529,127.11593504109705,127.70952606201172,91420000
2021-04-13,128.87726276289945,131.03754421397457,128.38097265896974,130.813720703125,91266500
2021-04-14,131.3099933958929,131.36837696548068,128.1182295730411,128.478271484375,87222800
2021-04-15,130.22009009642866,131.3683395669363,130.04492458921848,130.8817901611328,89347100
2021-04-16,130.68721289515452,131.04725481288563,129.69464764958488,130.5509796142578,84922400
2021-04-19,129.91845343765638,131.82573417670255,129.75302837507442,131.21267700195312,94264200
